x,y,uT_target,uT_pinn
0.95454543829,0.0681818202138,2.97727190124e-11,6.31553120911e-05
0.977272748947,0.0681818202138,1.49243499503e-11,0.000171412248164
1,0.0681818202138,-1.82891420146e-17,0.000290040392429
0,0.0909090936184,0,8.45235772431e-05
0.0227272734046,0.0909090936184,1.97806961783e-11,9.0051908046e-05
0.0454545468092,0.0909090936184,3.94605979837e-11,9.38070006669e-05
0.0681818202138,0.0909090936184,5.89394158479e-11,9.55355353653e-05
0.0909090936184,0.0909090936184,7.81178940978e-11,9.50288958848e-05
0.113636367023,0.0909090936184,9.68982949434e-11,9.24211926758e-05
0.136363640428,0.0909090936184,1.15184924099e-10,8.7280292064e-05
0.159090906382,0.0909090936184,1.32884592219e-10,7.96508975327e-05
0.181818187237,0.0909090936184,1.49907114499e-10,6.95777125657e-05
0.204545468092,0.0909090936184,1.66165775584e-10,5.68819232285e-05
0.227272734046,0.0909090936184,1.81577655689e-10,4.19211573899e-05
0.25,0.0909090936184,1.9606424817e-10,2.44867987931e-05
0.272727280855,0.0909090936184,2.09551764829e-10,4.69805672765e-06
0.29545456171,0.0909090936184,2.21971468983e-10,-1.7415266484e-05
0.318181812763,0.0909090936184,2.33260022409e-10,-4.14657406509e-05
0.340909093618,0.0909090936184,2.43359971064e-10,-6.72894529998e-05
0.363636374474,0.0909090936184,2.52219772845e-10,-9.49907116592e-05
0.386363655329,0.0909090936184,2.59794352697e-10,-0.000124196987599
0.409090936184,0.0909090936184,2.66045074859e-10,-0.000154505949467
0.431818187237,0.0909090936184,2.70940103686e-10,-0.000185559969395
0.454545468092,0.0909090936184,2.74454431404e-10,-0.00021719513461
0.477272748947,0.0909090936184,2.76570266688e-10,-0.000248845200986
0.5,0.0909090936184,2.77276729355e-10,-0.000280241947621
0.522727251053,0.0909090936184,2.76570266688e-10,-0.000310819130391
0.545454502106,0.0909090936184,2.74454431404e-10,-0.000340204220265
0.568181812763,0.0909090936184,2.70940103686e-10,-0.000367443542928
0.590909063816,0.0909090936184,2.66045074859e-10,-0.000392328482121
0.613636374474,0.0909090936184,2.59794352697e-10,-0.000413964968175
0.636363625526,0.0909090936184,2.52219772845e-10,-0.000431727152318
0.659090876579,0.0909090936184,2.43359971064e-10,-0.00044498918578
0.681818187237,0.0909090936184,2.33260022409e-10,-0.000453169923276
0.70454543829,0.0909090936184,2.21971455105e-10,-0.000455166678876
0.727272748947,0.0909090936184,2.09551737074e-10,-0.000451009254903
0.75,0.0909090936184,1.9606424817e-10,-0.000439311843365
0.772727251053,0.0909090936184,1.81577627933e-10,-0.000419836025685
0.795454502106,0.0909090936184,1.66165761706e-10,-0.000392253976315
0.818181812763,0.0909090936184,1.49907100622e-10,-0.000355686526746
0.840909123421,0.0909090936184,1.32884550585e-10,-0.000310074072331
0.863636374474,0.0909090936184,1.1518491716e-10,-0.000254939775914
0.886363625526,0.0909090936184,9.68982602489e-11,-0.000190089922398
0.909090876579,0.0909090936184,7.81179010367e-11,-0.000115524511784
0.931818187237,0.0909090936184,5.89393950312e-11,-3.08561138809e-05
0.95454543829,0.0909090936184,3.94605528808e-11,6.32298178971e-05
0.977272748947,0.0909090936184,1.97806302588e-11,0.000167344231158
1,0.0909090936184,-2.42403012034e-17,0.000280876178294
0,0.113636367023,0,8.85021872818e-05
0.0227272734046,0.113636367023,2.45361942569e-11,9.55951400101e-05
0.0454545468092,0.113636367023,4.8947360054e-11,0.000100929755718
0.0681818202138,0.113636367023,7.31090951667e-11,0.000104297418147
0.0909090936184,0.113636367023,9.68982949434e-11,0.000105370301753
0.113636367023,0.113636367023,1.20193702213e-10,0.000104222912341
0.136363640428,0.113636367023,1.42876641074e-10,0.000100482720882
0.159090906382,0.113636367023,1.6483152343e-10,9.41944308579e-05
0.181818187237,0.113636367023,1.8594645268e-10,8.55517573655e-05
0.204545468092,0.113636367023,2.06113848211e-10,7.41076655686e-05
0.227272734046,0.113636367023,2.25230931128e-10,6.02197833359e-05
0.25,0.113636367023,2.43200265482e-10,4.38881106675e-05
0.272727280855,0.113636367023,2.59930327262e-10,2.50530429184e-05
0.29545456171,0.113636367023,2.75335865219e-10,3.98280099034e-06
0.318181812763,0.113636367023,2.89338303316e-10,-1.92928127944e-05
0.340909093618,0.113636367023,3.01866365238e-10,-4.45651821792e-05
0.363636374474,0.113636367023,3.12856213158e-10,-7.15362839401e-05
0.386363655329,0.113636367023,3.22251780815e-10,-0.000100131612271
