x,y,uT_target,uT_rollout
0.7,0.4,7.57251301275e-10,-0.000250943539766
0.733333333333,0.4,6.95594023415e-10,-0.000243067528832
0.766666666667,0.4,6.26315671873e-10,-0.000230217782166
0.8,0.4,5.50175274764e-10,-0.000213116289331
0.833333333333,0.4,4.68007042213e-10,-0.000192045058206
0.866666666667,0.4,3.80711226571e-10,-0.000166751651927
0.9,0.4,2.89244259062e-10,-0.000136431272021
0.933333333333,0.4,1.94608270922e-10,-9.97654213975e-05
0.966666666667,0.4,9.78401138419e-11,-5.49945235887e-05
1,0.4,1.14628665245e-25,0
0,0.433333333333,0,0
0.0333333333333,0.433333333333,1.00627114131e-10,4.62084831798e-05
0.0666666666667,0.433333333333,2.00151736541e-10,8.3280841628e-05
0.1,0.433333333333,2.97483454642e-10,0.0001107621966
0.133333333333,0.433333333333,3.91555881762e-10,0.000128195276669
0.166666666667,0.433333333333,4.81338340702e-10,0.000135315439473
0.2,0.433333333333,5.65847156055e-10,0.000132194646578
0.233333333333,0.433333333333,6.44156431555e-10,0.000119322556987
0.266666666667,0.433333333333,7.15408194393e-10,9.76136944753e-05
0.3,0.433333333333,7.78821795344e-10,6.83478040079e-05
0.333333333333,0.433333333333,8.33702461727e-10,3.30733165259e-05
0.366666666667,0.433333333333,8.79448909475e-10,-6.47424801108e-06
0.4,0.433333333333,9.15559930934e-10,-4.84043376446e-05
0.433333333333,0.433333333333,9.41639886198e-10,-9.06617354912e-05
0.466666666667,0.433333333333,9.57403037817e-10,-0.000131047384354
0.5,0.433333333333,9.62676681404e-10,-0.000167342357624
0.533333333333,0.433333333333,9.57403037817e-10,-0.000197554287083
0.566666666667,0.433333333333,9.41639886198e-10,-0.000220207805097
0.6,0.433333333333,9.15559930934e-10,-0.000234570963802
0.633333333333,0.433333333333,8.79448909475e-10,-0.000240727562033
0.666666666667,0.433333333333,8.33702461727e-10,-0.00023947162231
0.7,0.433333333333,7.78821795344e-10,-0.000232061637326
0.733333333333,0.433333333333,7.15408194393e-10,-0.000219907655389
0.766666666667,0.433333333333,6.44156431555e-10,-0.000204266955101
0.8,0.433333333333,5.65847156055e-10,-0.000186005330175
0.833333333333,0.433333333333,4.81338340702e-10,-0.000165451607585
0.866666666667,0.433333333333,3.91555881762e-10,-0.000142341277723
0.9,0.433333333333,2.97483454642e-10,-0.000115830346151
0.933333333333,0.433333333333,2.00151736541e-10,-8.45500318891e-05
0.966666666667,0.433333333333,1.00627114131e-10,-4.66776369989e-05
1,0.433333333333,1.17893891649e-25,0
0,0.466666666667,0,0
0.0333333333333,0.466666666667,1.023116227e-10,4.01381266881e-05
0.0666666666667,0.466666666667,2.03502297851e-10,7.22041939433e-05
0.1,0.466666666667,3.02463359241e-10,9.5509449065e-05
0.133333333333,0.466666666667,3.98110568773e-10,0.000109399622591
0.166666666667,0.466666666667,4.89395995603e-10,0.000113468865669
0.2,0.466666666667,5.75319497493e-10,0.000107716326874
0.233333333333,0.466666666667,6.54939678576e-10,9.26292198295e-05
0.266666666667,0.466666666667,7.27384203484e-10,6.91802184023e-05
0.3,0.466666666667,7.91859354845e-10,3.87518332541e-05
0.333333333333,0.466666666667,8.47658729406e-10,3.02256034534e-06
0.366666666667,0.466666666667,8.94170977544e-10,-3.61288685807e-05
0.4,0.466666666667,9.30886501335e-10,-7.66639595652e-05
0.433333333333,0.466666666667,9.57403037817e-10,-0.000116391362308
0.466666666667,0.466666666667,9.73430066266e-10,-0.000153020995339
0.5,0.466666666667,9.78791991207e-10,-0.000184339567368
0.533333333333,0.466666666667,9.73430066266e-10,-0.000208501181869
0.566666666667,0.466666666667,9.57403037817e-10,-0.000224335774806
0.6,0.466666666667,9.30886501335e-10,-0.00023154794441
0.633333333333,0.466666666667,8.94170977544e-10,-0.00023072617377
0.666666666667,0.466666666667,8.47658729406e-10,-0.000223155641623
0.7,0.466666666667,7.91859354845e-10,-0.000210500984531
0.733333333333,0.466666666667,7.27384203484e-10,-0.000194452911685
0.766666666667,0.466666666667,6.54939678576e-10,-0.00017642426976
0.8,0.466666666667,5.75319497493e-10,-0.000157344054961
0.833333333333,0.466666666667,4.89395995603e-10,-0.000137556550769
0.866666666667,0.466666666667,3.98110568773e-10,-0.00011680187397
0.9,0.466666666667,3.02463359241e-10,-9.42468608708e-05
0.933333333333,0.466666666667,2.03502297851e-10,-6.85391020369e-05
0.966666666667,0.466666666667,1.023116227e-10,-3.7865294963e-05
1,0.466666666667,1.19867447906e-25,0
0,0.5,0,0
0.0333333333333,0.5,1.0287518372e-10,3.13801971762e-05
0.0666666666667,0.5,2.04623245399e-10,5.63672639188e-05
