x,y,u
0.725,0.461538461538,-0.0556758240729
0.75,0.461538461538,-0.055439118118
0.775,0.461538461538,-0.0538373170831
0.8,0.461538461538,-0.0509098626258
0.825,0.461538461538,-0.0467288383906
0.85,0.461538461538,-0.04139719507
0.875,0.461538461538,-0.0350462154174
0.9,0.461538461538,-0.0278322816295
0.925,0.461538461538,-0.0199330246979
0.95,0.461538461538,-0.0115429505442
0.975,0.461538461538,-0.00286865063933
0,0.487179487179,0.00690702033461
0.025,0.487179487179,0.0142104274332
0.05,0.487179487179,0.0211639266467
0.075,0.487179487179,0.0275962997471
0.1,0.487179487179,0.0333491603608
0.125,0.487179487179,0.038280853967
0.15,0.487179487179,0.0422699459016
0.175,0.487179487179,0.0452182114822
0.2,0.487179487179,0.0470530546255
0.225,0.487179487179,0.0477292954037
0.25,0.487179487179,0.0472302825247
0.275,0.487179487179,0.0455683033416
0.3,0.487179487179,0.0427842812977
0.325,0.487179487179,0.0389467682553
0.35,0.487179487179,0.0341502565216
0.375,0.487179487179,0.0285128521342
0.4,0.487179487179,0.0221733666984
0.425,0.487179487179,0.0152878993854
0.45,0.487179487179,0.00802599325184
0.475,0.487179487179,0.0005664605277
0.5,0.487179487179,-0.00690702033461
0.525,0.487179487179,-0.0142104274332
0.55,0.487179487179,-0.0211639266467
0.575,0.487179487179,-0.0275962997471
0.6,0.487179487179,-0.0333491603608
0.625,0.487179487179,-0.038280853967
0.65,0.487179487179,-0.0422699459016
0.675,0.487179487179,-0.0452182114822
0.7,0.487179487179,-0.0470530546255
0.725,0.487179487179,-0.0477292954037
0.75,0.487179487179,-0.0472302825247
0.775,0.487179487179,-0.0455683033416
0.8,0.487179487179,-0.0427842812977
0.825,0.487179487179,-0.0389467682553
0.85,0.487179487179,-0.0341502565216
0.875,0.487179487179,-0.0285128521342
0.9,0.487179487179,-0.0221733666984
0.925,0.487179487179,-0.0152878993854
0.95,0.487179487179,-0.00802599325184
0.975,0.487179487179,-0.000566460527701
0,0.512820512821,0.00811666301668
0.025,0.512820512821,0.014312409866
0.05,0.512820512821,0.0201557376842
0.075,0.512820512821,0.0255027643476
0.1,0.512820512821,0.0302218283139
0.125,0.512820512821,0.0341967305667
0.15,0.512820512821,0.0373295958204
0.175,0.512820512821,0.0395432825352
0.2,0.512820512821,0.0407832823974
0.225,0.512820512821,0.041019062495
0.25,0.512820512821,0.0402448171395
0.275,0.512820512821,0.0384796108212
0.3,0.512820512821,0.0357669087779
0.325,0.512820512821,0.0321735067369
0.35,0.512820512821,0.0277878861824
0.375,0.512820512821,0.0227180356473
0.4,0.512820512821,0.0170887916777
0.425,0.512820512821,0.0110387649426
0.45,0.512820512821,0.00471692717904
0.475,0.512820512821,-0.00172105698625
0.5,0.512820512821,-0.00811666301668
0.525,0.512820512821,-0.014312409866
0.55,0.512820512821,-0.0201557376842
0.575,0.512820512821,-0.0255027643476
0.6,0.512820512821,-0.0302218283139
0.625,0.512820512821,-0.0341967305667
0.65,0.512820512821,-0.0373295958204
0.675,0.512820512821,-0.0395432825352
0.7,0.512820512821,-0.0407832823974
0.725,0.512820512821,-0.041019062495
0.75,0.512820512821,-0.0402448171395
0.775,0.512820512821,-0.0384796108212
0.8,0.512820512821,-0.0357669087779
0.825,0.512820512821,-0.0321735067369
0.85,0.512820512821,-0.0277878861824
0.875,0.512820512821,-0.0227180356473
0.9,0.512820512821,-0.0170887916777
0.925,0.512820512821,-0.0110387649426
0.95,0.512820512821,-0.00471692717904
0.975,0.512820512821,0.00172105698625
0,0.538461538462,0.00953654546851
0.025,0.538461538462,0.0147851158028
0.05,0.538461538462,0.0196696275171
0.075,0.538461538462,0.0240698077222
0.1,0.538461538462,0.027877309378
0.125,0.538461538462,0.0309983791574
0.15,0.538461538462,0.0333561659643
0.175,0.538461538462,0.0348926132624
0.2,0.538461538462,0.03556988862
0.225,0.538461538462,0.03537131527
0.25,0.538461538462,0.0343017827475
0.275,0.538461538462,0.0323876264926
0.3,0.538461538462,0.0296759793852
0.325,0.538461538462,0.0262336111763
0.35,0.538461538462,0.0221452843959
0.375,0.538461538462,0.0175116672177
0.4,0.538461538462,0.0124468546747
0.425,0.538461538462,0.00707555926084
0.45,0.538461538462,0.00153004009557
0.475,0.538461538462,-0.00405315373477
0.5,0.538461538462,-0.00953654546851
0.525,0.538461538462,-0.0147851158028
0.55,0.538461538462,-0.0196696275171
0.575,0.538461538462,-0.0240698077222
0.6,0.538461538462,-0.027877309378
0.625,0.538461538462,-0.0309983791574
0.65,0.538461538462,-0.0333561659643
0.675,0.538461538462,-0.0348926132624
0.7,0.538461538462,-0.03556988862
0.725,0.538461538462,-0.03537131527
0.75,0.538461538462,-0.0343017827475
0.775,0.538461538462,-0.0323876264927
0.8,0.538461538462,-0.0296759793852
0.825,0.538461538462,-0.0262336111763
0.85,0.538461538462,-0.0221452843959
0.875,0.538461538462,-0.0175116672177
0.9,0.538461538462,-0.0124468546747
0.925,0.538461538462,-0.00707555926084
0.95,0.538461538462,-0.00153004009557
0.975,0.538461538462,0.00405315373476
0,0.564102564103,0.011203445829
0.025,0.564102564103,0.0156407893873
0.05,0.564102564103,0.0196930048022
0.075,0.564102564103,0.0232603130814
0.1,0.564102564103,0.0262548752561
0.125,0.564102564103,0.028602955267
0.15,0.564102564103,0.0302467355915
0.175,0.564102564103,0.0311457409025
0.2,0.564102564103,0.0312778347058
0.225,0.564102564103,0.0306397644134
0.25,0.564102564103,0.0292472414336
0.275,0.564102564103,0.0271345543036
0.3,0.564102564103,0.0243537243923
0.325,0.564102564103,0.0209732249611
0.35,0.564102564103,0.0170762951252
0.375,0.564102564103,0.0127588902303
0.4,0.564102564103,0.00812731911368
0.425,0.564102564103,0.00329562642741
0.45,0.564102564103,-0.00161721551906
0.475,0.564102564103,-0.00649023625222
0.5,0.564102564103,-0.011203445829
0.525,0.564102564103,-0.0156407893873
0.55,0.564102564103,-0.0196930048022
0.575,0.564102564103,-0.0232603130814
0.6,0.564102564103,-0.0262548752561
0.625,0.564102564103,-0.028602955267
0.65,0.564102564103,-0.0302467355915
0.675,0.564102564103,-0.0311457409025
0.7,0.564102564103,-0.0312778347058
0.725,0.564102564103,-0.0306397644134
0.75,0.564102564103,-0.0292472414336
0.775,0.564102564103,-0.0271345543036
0.8,0.564102564103,-0.0243537243923
0.825,0.564102564103,-0.0209732249611
0.85,0.564102564103,-0.0170762951252
0.875,0.564102564103,-0.0127588902303
0.9,0.564102564103,-0.00812731911368
0.925,0.564102564103,-0.00329562642741
0.95,0.564102564103,0.00161721551906
0.975,0.564102564103,0.00649023625222
0,0.589743589744,0.0131605405547
0.025,0.589743589744,0.0169015944838
0.05,0.589743589744,0.0202264750635
0.075,0.589743589744,0.0230533126994
0.1,0.589743589744,0.025312501267
0.125,0.589743589744,0.0269484120461
0.15,0.589743589744,0.0279207634839
0.175,0.589743589744,0.0282056130611
0.2,0.589743589744,0.0277959468356
0.225,0.589743589744,0.0267018521496
0.25,0.589743589744,0.0249502692453
0.275,0.589743589744,0.022584327907
0.3,0.589743589744,0.0196622854625
0.325,0.589743589744,0.0162560922946
0.35,0.589743589744,0.0124496201835
0.375,0.589743589744,0.00833659710551
0.4,0.589743589744,0.00401829933924
0.425,0.589743589744,-0.000398942292734
0.45,0.589743589744,-0.00480636064145
0.475,0.589743589744,-0.00909543043977
0.5,0.589743589744,-0.0131605405547
0.525,0.589743589744,-0.0169015944838
0.55,0.589743589744,-0.0202264750635
0.575,0.589743589744,-0.0230533126994
0.6,0.589743589744,-0.025312501267
0.625,0.589743589744,-0.0269484120461
0.65,0.589743589744,-0.0279207634839
0.675,0.589743589744,-0.0282056130611
0.7,0.589743589744,-0.0277959468356
0.725,0.589743589744,-0.0267018521496
0.75,0.589743589744,-0.0249502692453
0.775,0.589743589744,-0.022584327907
0.8,0.589743589744,-0.0196622854625
0.825,0.589743589744,-0.0162560922946
0.85,0.589743589744,-0.0124496201835
0.875,0.589743589744,-0.00833659710551
0.9,0.589743589744,-0.00401829933924
0.925,0.589743589744,0.000398942292734
0.95,0.589743589744,0.00480636064145
0.975,0.589743589744,0.00909543043977
0,0.615384615385,0.0154585227868
0.025,0.615384615385,0.0186001887709
0.05,0.615384615385,0.0212838563769
0.075,0.615384615385,0.023443444802
0.1,0.615384615385,0.0250257778116
0.125,0.615384615385,0.0259918931157
0.15,0.615384615385,0.0263180017492
0.175,0.615384615385,0.0259960738352
0.2,0.615384615385,0.0250340363073
0.225,0.615384615385,0.0234555777224
0.25,0.615384615385,0.0212995649693
0.275,0.615384615385,0.0186190862374
0.3,0.615384615385,0.0154801438092
0.325,0.615384615385,0.0119600288648
0.35,0.615384615385,0.00814541831664
0.375,0.615384615385,0.00413024053644
0.4,0.615384615385,1.33625267545e-05
0.425,0.615384615385,-0.00410384451269
0.45,0.615384615385,-0.00812000128035
0.475,0.615384615385,-0.0119362166678
0.5,0.615384615385,-0.0154585227868
0.525,0.615384615385,-0.0186001887709
0.55,0.615384615385,-0.0212838563769
0.575,0.615384615385,-0.023443444802
0.6,0.615384615385,-0.0250257778116
0.625,0.615384615385,-0.0259918931157
0.65,0.615384615385,-0.0263180017492
0.675,0.615384615385,-0.0259960738352
0.7,0.615384615385,-0.0250340363073
0.725,0.615384615385,-0.0234555777224
0.75,0.615384615385,-0.0212995649693
0.775,0.615384615385,-0.0186190862374
0.8,0.615384615385,-0.0154801438092
0.825,0.615384615385,-0.0119600288648
0.85,0.615384615385,-0.00814541831664
0.875,0.615384615385,-0.00413024053644
0.9,0.615384615385,-1.3362526755e-05
0.925,0.615384615385,0.00410384451269
0.95,0.615384615385,0.00812000128035
0.975,0.615384615385,0.0119362166678
0,0.641025641026,0.0181569154172
0.025,0.641025641026,0.0207805696489
0.05,0.641025641026,0.0228925372891
0.075,0.641025641026,0.0244408146853
0.1,0.641025641026,0.0253872781095
0.125,0.641025641026,0.0257086224911
0.15,0.641025641026,0.025396935265
0.175,0.641025641026,0.024459891205
0.2,0.641025641026,0.0229205634459
0.225,0.641025641026,0.0208168553457
0.25,0.641025641026,0.0182005671797
0.275,0.641025641026,0.0151361206456
0.3,0.641025641026,0.0116989725872
0.325,0.641025641026,0.00797375699709
0.35,0.641025641026,0.00405220104632
0.375,0.641025641026,3.08664573027e-05
0.4,0.641025641026,-0.00399122816633
0.425,0.641025641026,-0.00791504550638
0.45,0.641025641026,-0.0116439681575
0.475,0.641025641026,-0.0150861776685
0.5,0.641025641026,-0.0181569154172
0.525,0.641025641026,-0.0207805696489
0.55,0.641025641026,-0.0228925372891
0.575,0.641025641026,-0.0244408146853
0.6,0.641025641026,-0.0253872781095
0.625,0.641025641026,-0.0257086224911
0.65,0.641025641026,-0.025396935265
0.675,0.641025641026,-0.024459891205
0.7,0.641025641026,-0.0229205634459
0.725,0.641025641026,-0.0208168553457
0.75,0.641025641026,-0.0182005671797
0.775,0.641025641026,-0.0151361206456
0.8,0.641025641026,-0.0116989725872
0.825,0.641025641026,-0.00797375699709
0.85,0.641025641026,-0.00405220104632
0.875,0.641025641026,-3.08664573033e-05
0.9,0.641025641026,0.00399122816633
0.925,0.641025641026,0.00791504550638
0.95,0.641025641026,0.0116439681575
0.975,0.641025641026,0.0150861776685
0,0.666666666667,0.0213256128649
0.025,0.666666666667,0.0234992138711
0.05,0.666666666667,0.0250941862424
0.075,0.666666666667,0.0260712564655
0.1,0.666666666667,0.026406365829
0.125,0.666666666667,0.026091262828
0.15,0.666666666667,0.0251337063443
0.175,0.666666666667,0.0235572745964
0.2,0.666666666667,0.0214007845658
0.225,0.666666666667,0.0187173361941
0.25,0.666666666667,0.015573004886
0.275,0.666666666667,0.0120452145137
0.3,0.666666666667,0.00822083098439
0.325,0.666666666667,0.00419402331284
0.35,0.666666666667,6.39448681625e-05
0.375,0.666666666667,-0.00406770811139
0.4,0.666666666667,-0.00809920061729
0.425,0.666666666667,-0.0119312639243
0.45,0.666666666667,-0.0154695399159
0.475,0.666666666667,-0.0186269044943
0.5,0.666666666667,-0.0213256128649
0.525,0.666666666667,-0.0234992138711
0.55,0.666666666667,-0.0250941862424
0.575,0.666666666667,-0.0260712564655
0.6,0.666666666667,-0.026406365829
0.625,0.666666666667,-0.026091262828
0.65,0.666666666667,-0.0251337063443
0.675,0.666666666667,-0.0235572745964
0.7,0.666666666667,-0.0214007845658
0.725,0.666666666667,-0.0187173361941
0.75,0.666666666667,-0.015573004886
0.775,0.666666666667,-0.0120452145137
0.8,0.666666666667,-0.00822083098439
0.825,0.666666666667,-0.00419402331284
0.85,0.666666666667,-6.3944868163e-05
0.875,0.666666666667,0.00406770811139
0.9,0.666666666667,0.00809920061729
0.925,0.666666666667,0.0119312639243
0.95,0.666666666667,0.0154695399159
0.975,0.666666666667,0.0186269044943
0,0.692307692308,0.025046691498
0.025,0.692307692308,0.026826540418
0.05,0.692307692308,0.0279458308807
0.075,0.692307692308,0.0283770022402
0.1,0.692307692308,0.0281094376267
0.125,0.692307692308,0.027149725369
0.15,0.692307692308,0.0255214967679
0.175,0.692307692308,0.0232648442154
0.2,0.692307692308,0.0204353339867
0.225,0.692307692308,0.0171026380143
0.25,0.692307692308,0.0133488183336
0.275,0.692307692308,0.00926630644328
0.3,0.692307692308,0.00495562733525
0.325,0.692307692308,0.000522924235435
0.35,0.692307692308,-0.00392265499454
0.375,0.692307692308,-0.00827164544001
0.4,0.692307692308,-0.0124169605227
0.425,0.692307692308,-0.0162565288278
0.45,0.692307692308,-0.0196958074409
0.475,0.692307692308,-0.0226501099081
0.5,0.692307692308,-0.025046691498
0.525,0.692307692308,-0.026826540418
0.55,0.692307692308,-0.0279458308807
0.575,0.692307692308,-0.0283770022402
0.6,0.692307692308,-0.0281094376267
0.625,0.692307692308,-0.027149725369
0.65,0.692307692308,-0.0255214967679
0.675,0.692307692308,-0.0232648442154
0.7,0.692307692308,-0.0204353339867
0.725,0.692307692308,-0.0171026380143
0.75,0.692307692308,-0.0133488183336
0.775,0.692307692308,-0.00926630644328
0.8,0.692307692308,-0.00495562733525
0.825,0.692307692308,-0.000522924235435
0.85,0.692307692308,0.00392265499454
0.875,0.692307692308,0.00827164544001
0.9,0.692307692308,0.0124169605227
0.925,0.692307692308,0.0162565288278
0.95,0.692307692308,0.0196958074409
0.975,0.692307692308,0.0226501099081
0,0.717948717949,0.0294165355958
0.025,0.717948717949,0.030848734507
0.05,0.717948717949,0.0315213351936
0.075,0.717948717949,0.0314177759944
0.1,0.717948717949,0.0305406068806
0.125,0.717948717949,0.028911426667
0.15,0.717948717949,0.0265703511772
0.175,0.717948717949,0.0235750254596
0.2,0.717948717949,0.0199992043741
0.225,0.717948717949,0.0159309365034
0.25,0.717948717949,0.0114703961042
0.275,0.717948717949,0.00672741648486
0.3,0.717948717949,0.00181878554465
0.325,0.717948717949,-0.00313462993187
0.35,0.717948717949,-0.00801086041623
0.375,0.717948717949,-0.0126898369306
0.4,0.717948717949,-0.0170563475446
0.425,0.717948717949,-0.0210028742753
0.45,0.717948717949,-0.0244322405368
0.475,0.717948717949,-0.0272600039503
0.5,0.717948717949,-0.0294165355958
0.525,0.717948717949,-0.030848734507
0.55,0.717948717949,-0.0315213351936
0.575,0.717948717949,-0.0314177759944
0.6,0.717948717949,-0.0305406068806
0.625,0.717948717949,-0.028911426667
0.65,0.717948717949,-0.0265703511772
0.675,0.717948717949,-0.0235750254596
0.7,0.717948717949,-0.0199992043741
0.725,0.717948717949,-0.0159309365034
0.75,0.717948717949,-0.0114703961042
0.775,0.717948717949,-0.00672741648486
0.8,0.717948717949,-0.00181878554465
0.825,0.717948717949,0.00313462993187
0.85,0.717948717949,0.00801086041623
0.875,0.717948717949,0.0126898369306
0.9,0.717948717949,0.0170563475446
0.925,0.717948717949,0.0210028742753
0.95,0.717948717949,0.0244322405368
0.975,0.717948717949,0.0272600039503
0,0.74358974359,0.0345483339177
0.025,0.74358974359,0.0356699799829
0.05,0.74358974359,0.0359133127592
0.075,0.74358974359,0.0352723405858
0.1,0.74358974359,0.033762846325
0.125,0.74358974359,0.0314219987353
0.15,0.74358974359,0.028307437253
0.175,0.74358974359,0.0244958527186
0.2,0.74358974359,0.0200810989932
0.225,0.74358974359,0.0151718819652
0.25,0.74358974359,0.00988908285064
0.275,0.74358974359,0.00436278169632
0.3,0.74358974359,-0.00127094562261
0.325,0.74358974359,-0.00687337804228
0.35,0.74358974359,-0.0123065650831
0.375,0.74358974359,-0.0174367236485
0.4,0.74358974359,-0.0221375322084
0.425,0.74358974359,-0.0262932412551
0.45,0.74358974359,-0.0298015234399
0.475,0.74358974359,-0.032575993212
0.5,0.74358974359,-0.0345483339177
0.525,0.74358974359,-0.0356699799829
0.55,0.74358974359,-0.0359133127592
0.575,0.74358974359,-0.0352723405858
0.6,0.74358974359,-0.033762846325
0.625,0.74358974359,-0.0314219987353
0.65,0.74358974359,-0.028307437253
0.675,0.74358974359,-0.0244958527186
0.7,0.74358974359,-0.0200810989932
0.725,0.74358974359,-0.0151718819652
0.75,0.74358974359,-0.00988908285064
0.775,0.74358974359,-0.00436278169632
0.8,0.74358974359,0.00127094562261
0.825,0.74358974359,0.00687337804228
0.85,0.74358974359,0.0123065650831
0.875,0.74358974359,0.0174367236485
0.9,0.74358974359,0.0221375322084
0.925,0.74358974359,0.0262932412551
0.95,0.74358974359,0.0298015234399
0.975,0.74358974359,0.032575993212
0,0.769230769231,0.0405750115457
0.025,0.769230769231,0.0414151579128
0.05,0.769230769231,0.0412355256431
0.075,0.769230769231,0.0400405378793
0.1,0.769230769231,0.0378596191859
0.125,0.769230769231,0.0347464710192
0.15,0.769230769231,0.0307777494192
0.175,0.769230769231,0.0260511774829
0.2,0.769230769231,0.0206831390982
0.225,0.769230769231,0.0148058131854
0.25,0.769230769231,0.00856391901433
0.275,0.769230769231,0.00211115273511
0.3,0.769230769231,-0.00439359713097
0.325,0.769230769231,-0.0107901620542
0.35,0.769230769231,-0.0169210373771
0.375,0.769230769231,-0.0226352606021
0.4,0.769230769231,-0.027792128589
0.425,0.769230769231,-0.0322646621332
0.45,0.769230769231,-0.0359427326154
0.475,0.769230769231,-0.0387357737335
0.5,0.769230769231,-0.0405750115457
0.525,0.769230769231,-0.0414151579128
0.55,0.769230769231,-0.0412355256431
0.575,0.769230769231,-0.0400405378793
0.6,0.769230769231,-0.0378596191859
0.625,0.769230769231,-0.0347464710192
0.65,0.769230769231,-0.0307777494192
0.675,0.769230769231,-0.0260511774829
0.7,0.769230769231,-0.0206831390982
0.725,0.769230769231,-0.0148058131854
0.75,0.769230769231,-0.00856391901433
0.775,0.769230769231,-0.00211115273511
0.8,0.769230769231,0.00439359713097
0.825,0.769230769231,0.0107901620542
0.85,0.769230769231,0.0169210373771
0.875,0.769230769231,0.0226352606021
0.9,0.769230769231,0.027792128589
0.925,0.769230769231,0.0322646621332
0.95,0.769230769231,0.0359427326154
0.975,0.769230769231,0.0387357737335
0,0.794871794872,0.0476526729423
0.025,0.794871794872,0.0482330812858
0.05,0.794871794872,0.0476258310917
0.075,0.794871794872,0.045845874875
0.1,0.794871794872,0.0429370410652
0.125,0.794871794872,0.0389709548045
0.15,0.794871794872,0.0340452742993
0.175,0.794871794872,0.0282812861511
0.2,0.794871794872,0.0218209188776
0.225,0.794871794872,0.0148232481619
0.25,0.794871794872,0.00746057988088
0.275,0.794871794872,-8.57926370368e-05
0.3,0.794871794872,-0.0076300526555
0.325,0.794871794872,-0.0149864354549
0.35,0.794871794872,-0.0219738024763
0.375,0.794871794872,-0.0284201015538
0.4,0.794871794872,-0.0341666034101
0.425,0.794871794872,-0.0390718100981
0.45,0.794871794872,-0.0430149391495
0.475,0.794871794872,-0.0458988976407
0.5,0.794871794872,-0.0476526729423
0.525,0.794871794872,-0.0482330812858
0.55,0.794871794872,-0.0476258310917
0.575,0.794871794872,-0.045845874875
0.6,0.794871794872,-0.0429370410652
0.625,0.794871794872,-0.0389709548045
0.65,0.794871794872,-0.0340452742993
0.675,0.794871794872,-0.0282812861511
0.7,0.794871794872,-0.0218209188776
0.725,0.794871794872,-0.0148232481619
0.75,0.794871794872,-0.00746057988088
0.775,0.794871794872,8.57926370364e-05
0.8,0.794871794872,0.0076300526555
0.825,0.794871794872,0.0149864354549
0.85,0.794871794872,0.0219738024763
0.875,0.794871794872,0.0284201015538
0.9,0.794871794872,0.0341666034101
0.925,0.794871794872,0.0390718100981
0.95,0.794871794872,0.0430149391495
0.975,0.794871794872,0.0458988976407
0,0.820512820513,0.0559646454058
0.025,0.820512820513,0.0563003496031
0.05,0.820512820513,0.0552497523431
0.075,0.820512820513,0.0528387228169
0.1,0.820512820513,0.0491266285734
0.125,0.820512820513,0.0442048736924
0.15,0.820512820513,0.0381946481136
0.175,0.820512820513,0.0312439435374
0.2,0.820512820513,0.0235239093786
0.225,0.820512820513,0.0152246384996
0.25,0.820512820513,0.00655048649302
0.275,0.820512820513,-0.00228496023083
0.3,0.820512820513,-0.0110641436505
0.325,0.820512820513,-0.0195708911336
0.35,0.820512820513,-0.027595738325
0.375,0.820512820513,-0.0349410868538
0.4,0.820512820513,-0.0414260698615
0.425,0.820512820513,-0.0468910055439
0.45,0.820512820513,-0.0512013290475
0.475,0.820512820513,-0.0542509059025
0.5,0.820512820513,-0.0559646454058
0.525,0.820512820513,-0.0563003496031
0.55,0.820512820513,-0.0552497523431
0.575,0.820512820513,-0.0528387228169
0.6,0.820512820513,-0.0491266285734
0.625,0.820512820513,-0.0442048736924
0.65,0.820512820513,-0.0381946481136
0.675,0.820512820513,-0.0312439435374
0.7,0.820512820513,-0.0235239093786
0.725,0.820512820513,-0.0152246384996
0.75,0.820512820513,-0.00655048649302
0.775,0.820512820513,0.00228496023083
0.8,0.820512820513,0.0110641436505
0.825,0.820512820513,0.0195708911336
0.85,0.820512820513,0.027595738325
0.875,0.820512820513,0.0349410868538
0.9,0.820512820513,0.0414260698615
0.925,0.820512820513,0.0468910055439
0.95,0.820512820513,0.0512013290475
0.975,0.820512820513,0.0542509059025
0,0.846153846154,0.0657262276585
0.025,0.846153846154,0.065825923201
0.05,0.846153846154,0.0643047660506
0.075,0.846153846154,0.0612002121447
0.1,0.846153846154,0.0565887059039
0.125,0.846153846154,0.0505837979167
0.15,0.846153846154,0.0433333489467
0.175,0.846153846154,0.0350158891105
0.2,0.846153846154,0.0258362218734
0.225,0.846153846154,0.0160203811082
0.25,0.846153846154,0.00581006539159
0.275,0.846153846154,-0.0045433134175
0.3,0.846153846154,-0.0147848207719
0.325,0.846153846154,-0.0246622767708
0.35,0.846153846154,-0.0339324656663
0.375,0.846153846154,-0.0423671246416
0.4,0.846153846154,-0.0497585643999
0.425,0.846153846154,-0.0559247831634
0.45,0.846153846154,-0.0607139481617
0.475,0.846153846154,-0.0640081342582
0.5,0.846153846154,-0.0657262276585
0.525,0.846153846154,-0.065825923201
0.55,0.846153846154,-0.0643047660506
0.575,0.846153846154,-0.0612002121447
0.6,0.846153846154,-0.0565887059039
0.625,0.846153846154,-0.0505837979167
0.65,0.846153846154,-0.0433333489467
0.675,0.846153846154,-0.0350158891105
0.7,0.846153846154,-0.0258362218734
0.725,0.846153846154,-0.0160203811082
0.75,0.846153846154,-0.00581006539159
0.775,0.846153846154,0.0045433134175
0.8,0.846153846154,0.0147848207719
0.825,0.846153846154,0.0246622767708
0.85,0.846153846154,0.0339324656663
0.875,0.846153846154,0.0423671246416
0.9,0.846153846154,0.0497585643999
0.925,0.846153846154,0.0559247831634
0.95,0.846153846154,0.0607139481617
0.975,0.846153846154,0.0640081342582
0,0.871794871795,0.0771902665664
0.025,0.871794871795,0.0770565357921
0.05,0.871794871795,0.0750254173706
0.075,0.871794871795,0.0711469241784
0.1,0.871794871795,0.0655165575898
0.125,0.871794871795,0.0582729559163
0.15,0.871794871795,0.0495944806713
0.175,0.871794871795,0.0396948247176
0.2,0.871794871795,0.0288177504397
0.225,0.871794871795,0.0172310875054
0.25,0.871794871795,0.00522013801001
0.275,0.871794871795,-0.00691934860784
0.3,0.871794871795,-0.018888457899
0.325,0.871794871795,-0.0303924706694
0.35,0.871794871795,-0.0411481199452
0.375,0.871794871795,-0.0508905659451
0.4,0.871794871795,-0.0593799173153
0.425,0.871794871795,-0.0664071380506
0.45,0.871794871795,-0.0717991946545
0.475,0.871794871795,-0.075423316798
0.5,0.871794871795,-0.0771902665664
0.525,0.871794871795,-0.0770565357921
0.55,0.871794871795,-0.0750254173706
0.575,0.871794871795,-0.0711469241784
0.6,0.871794871795,-0.0655165575898
0.625,0.871794871795,-0.0582729559163
0.65,0.871794871795,-0.0495944806713
0.675,0.871794871795,-0.0396948247176
0.7,0.871794871795,-0.0288177504397
0.725,0.871794871795,-0.0172310875054
0.75,0.871794871795,-0.00522013801001
0.775,0.871794871795,0.00691934860784
0.8,0.871794871795,0.018888457899
0.825,0.871794871795,0.0303924706694
0.85,0.871794871795,0.0411481199452
0.875,0.871794871795,0.0508905659451
0.9,0.871794871795,0.0593799173153
0.925,0.871794871795,0.0664071380506
0.95,0.871794871795,0.0717991946545
0.975,0.871794871795,0.075423316798
0,0.897435897436,0.0906537064396
0.025,0.897435897436,0.0902830854217
0.05,0.897435897436,0.0876893952082
0.075,0.897435897436,0.0829365010603
0.1,0.897435897436,0.0761414350059
0.125,0.897435897436,0.0674715141227
0.15,0.897435897436,0.0571402206366
0.175,0.897435897436,0.045401945281
0.2,0.897435897436,0.0325457233521
0.225,0.897435897436,0.0188881177012
0.25,0.897435897436,0.00476542390649
0.275,0.897435897436,-0.00947461044036
0.3,0.897435897436,-0.0234813484337
0.325,0.897435897436,-0.0369098976986
0.35,0.897435897436,-0.0494296027851
0.375,0.897435897436,-0.0607321870036
0.4,0.897435897436,-0.0705393432196
0.425,0.897435897436,-0.0786095866988
0.45,0.897435897436,-0.0847442012632
0.475,0.897435897436,-0.0887921323426
0.5,0.897435897436,-0.0906537064396
0.525,0.897435897436,-0.0902830854217
0.55,0.897435897436,-0.0876893952082
0.575,0.897435897436,-0.0829365010603
0.6,0.897435897436,-0.0761414350059
0.625,0.897435897436,-0.0674715141227
0.65,0.897435897436,-0.0571402206366
0.675,0.897435897436,-0.045401945281
0.7,0.897435897436,-0.0325457233521
0.725,0.897435897436,-0.0188881177012
0.75,0.897435897436,-0.00476542390649
0.775,0.897435897436,0.00947461044036
0.8,0.897435897436,0.0234813484337
0.825,0.897435897436,0.0369098976986
0.85,0.897435897436,0.0494296027851
0.875,0.897435897436,0.0607321870036
0.9,0.897435897436,0.0705393432196
0.925,0.897435897436,0.0786095866988
0.95,0.897435897436,0.0847442012632
0.975,0.897435897436,0.0887921323426
0,0.923076923077,0.106465280556
0.025,0.923076923077,0.105848169379
0.05,0.923076923077,0.102624724982
0.075,0.923076923077,0.0968743192641
0.1,0.923076923077,0.0887385462984
0.125,0.923076923077,0.0784177358165
0.15,0.923076923077,0.0661660204253
0.175,0.923076923077,0.0522850780187
0.2,0.923076923077,0.0371167034671
0.225,0.923076923077,0.0210343924928
0.25,0.923076923077,0.00443414496627
0.275,0.923076923077,-0.0122752859254
0.3,0.923076923077,-0.0286824585383
0.325,0.923076923077,-0.0443833738304
0.35,0.923076923077,-0.0589914231588
0.375,0.923076923077,-0.0721469078677
0.4,0.923076923077,-0.083525896263
0.425,0.923076923077,-0.0928481998858
0.45,0.923076923077,-0.0998842726819
0.475,0.923076923077,-0.104460863188
0.5,0.923076923077,-0.106465280556
0.525,0.923076923077,-0.105848169379
0.55,0.923076923077,-0.102624724982
0.575,0.923076923077,-0.0968743192641
0.6,0.923076923077,-0.0887385462984
0.625,0.923076923077,-0.0784177358165
0.65,0.923076923077,-0.0661660204253
0.675,0.923076923077,-0.0522850780187
0.7,0.923076923077,-0.0371167034671
0.725,0.923076923077,-0.0210343924928
